customer_id,annual_income,credit_score,loan_amount,loan_term,debt_to_income,employment_years,num_delinquencies,credit_utilization,num_accounts,home_ownership,loan_purpose,default,loan_to_income,credit_score_bucket,high_utilization_flag,has_delinquency,low_employment_years,dti_util_interaction,loan_income_ratio,risky_profile_flag,existing_customer,relationship_tenure_months,num_existing_products,offered_interest_rate,estimated_monthly_payment,payment_to_income_ratio,review_flag,response_probability,accepted_offer
6255,63410.32573658474,613.6803973487079,14245.065649071888,60,0.1348389176157556,7,1,0.36057692868271,11,RENT,home_improvement,0,0.2246489902610375,medium,0,1,0,0.0486198027807901,0.2246489902610375,0,1,1,2,0.2315,402.84,0.0762,1,0.1105,0
6256,20000.0,662.2091828387929,25777.8663063184,60,0.3317264902857926,1,0,0.6090748813137213,13,RENT,debt_consolidation,0,1.2888933152514752,medium,0,0,1,0.2020462726994364,1.2888933152514752,0,1,37,3,0.2564,766.37,0.4598,0,0.0124,0
6257,116692.92401839068,599.1152770509865,14477.255095773557,60,0.4863528901889107,2,0,0.3341915183012505,4,MORTGAGE,home_improvement,0,0.1240628360068164,medium,0,0,0,0.1625350108024334,0.1240628360068164,1,1,25,3,0.2608,434.13,0.0446,1,0.8648,1
6258,34643.70987574192,500.0896715993753,17131.27021101397,36,0.2555652124049478,1,0,0.1989100763234834,12,RENT,credit_card,1,0.4944987206036804,low,0,0,1,0.0508344959050954,0.4944987206036804,0,1,42,2,0.2049,640.95,0.222,1,0.4521,0
6259,44896.8328950149,751.8903088251359,13942.245851014472,60,0.3110667263541468,3,0,0.6435034735682565,11,MORTGAGE,credit_card,1,0.3105396294501655,high,0,0,0,0.2001725189203997,0.3105396294501655,0,1,35,1,0.2031,371.78,0.0994,0,0.3418,1
6260,65059.43102736453,679.7376026338704,2756.563196035153,60,0.5090859150142295,16,0,0.3224607533387922,14,OWN,credit_card,0,0.0423699247359441,high,0,0,0,0.1641602276696568,0.0423699247359441,0,0,0,0,0.2153,75.4,0.0139,1,0.3917,0
6261,117492.35375100878,791.8372497693488,20950.55223733709,36,0.0080792105615922,19,0,0.6788323403738878,3,RENT,credit_card,0,0.1783141759297583,high,0,0,0,0.005484429413899,0.1783141759297583,0,1,20,2,0.1767,753.9,0.077,0,0.7396,1
6262,98197.19959997278,740.0125534334325,22881.65386946167,60,0.1469957184444124,18,1,0.1082690395890865,12,RENT,other,0,0.233017376895084,high,0,1,0,0.0159150852596842,0.233017376895084,0,1,20,2,0.1729,572.21,0.0699,0,0.3721,0
6263,70264.87470479221,655.2053166834186,13289.982546888616,60,0.3515335451393852,19,1,0.5623847496650705,5,RENT,other,1,0.1891411975405269,medium,0,1,0,0.1976971047820878,0.1891411975405269,0,0,0,0,0.1992,351.51,0.06,0,0.2744,0
6264,84248.76190916463,674.1773537926914,30877.91711437109,36,0.4861962635609852,18,0,0.4807655664527335,1,RENT,other,0,0.3665088532374701,high,0,0,0,0.2337464220580995,0.3665088532374701,0,0,0,0,0.2504,1228.41,0.175,1,0.0928,0
6265,56988.42921386682,719.632417353912,15639.197829047804,36,0.2560110095824827,4,0,0.6542579535401863,11,OWN,credit_card,0,0.2744275995059,high,0,0,0,0.1674972392131921,0.2744275995059,0,0,0,0,0.2271,603.0,0.127,0,0.42,1
6266,79189.61068696053,747.6818391729021,13627.881751409852,60,0.2640099730475131,3,2,0.3890829474330651,14,MORTGAGE,other,0,0.1720917887209887,high,0,1,0,0.1027217784650504,0.1720917887209887,0,0,0,0,0.2015,362.2,0.0549,1,0.5159,1
6267,77200.1023433441,702.5869441519408,25265.03118108106,60,0.2847820112454926,10,0,0.3766040679427876,4,MORTGAGE,home_improvement,1,0.3272668094193537,high,0,0,0,0.1072500639119811,0.3272668094193537,0,0,0,0,0.2129,687.59,0.1069,0,0.5428,1
6268,104063.0968704406,757.3915201702639,4573.180100274709,36,0.6317389081005912,8,0,0.2481358177506867,5,MORTGAGE,debt_consolidation,0,0.0439462233756545,high,0,0,0,0.1567570505664661,0.0439462233756545,0,1,42,3,0.2156,173.61,0.02,1,0.3635,0
6269,104015.34367316848,659.233188432787,29066.79031702806,60,0.5003191811176559,4,0,0.3910538613457448,5,MORTGAGE,debt_consolidation,1,0.2794471401073359,medium,0,0,0,0.1956517476814004,0.2794471401073359,0,1,1,2,0.1721,725.6,0.0837,1,0.7581,1
6270,89819.32146616935,610.1999517250019,15978.308426056372,60,0.3449425458210273,1,1,0.9256587456610352,8,OWN,debt_consolidation,0,0.1778938892551837,medium,1,1,1,0.3192990842898163,0.1778938892551837,0,0,0,0,0.2394,459.11,0.0613,1,0.1755,0
6271,64129.57327361693,675.4633522507208,29892.86076394089,60,0.023112516635478,19,1,0.7702829522657293,8,RENT,credit_card,0,0.466132226327674,high,1,1,0,0.0178031775482667,0.466132226327674,0,1,18,2,0.2832,936.6,0.1753,1,0.4859,0
6272,97254.6688317038,694.3629423515329,32881.305258291555,60,0.5051419007458631,3,1,0.3079531069302629,7,MORTGAGE,credit_card,0,0.3380948766053951,high,0,1,0,0.155560017775347,0.3380948766053951,0,1,7,2,0.2447,954.86,0.1178,1,0.1754,0
6273,72240.9460139086,595.89252236825,26401.53442357141,36,0.0822578066327625,4,1,0.0464291084189735,1,MORTGAGE,other,1,0.3654649596936735,medium,0,1,0,0.0038191566224594,0.3654649596936735,0,1,1,2,0.1864,963.04,0.16,1,0.0825,0
6274,42542.56893860601,586.4294541097364,11880.267072716888,60,0.2147792714755471,12,0,0.3089355891907603,2,OWN,home_improvement,0,0.2792559868582988,medium,0,0,0,0.0663529607792604,0.2792559868582988,0,1,2,2,0.187,306.21,0.0864,1,0.5799,1
6275,62901.36624267184,711.31704075314,7491.682935155954,60,0.2883759169468611,3,0,0.7800263099074424,7,OWN,home_improvement,1,0.1191020701543132,high,1,0,0,0.2249408023622351,0.1191020701543132,0,1,27,4,0.2344,213.1,0.0407,1,0.4515,1
6276,77535.80951352973,651.5550204040703,5659.27336664764,36,0.2354602300385403,9,1,0.4616147674057349,6,OWN,debt_consolidation,0,0.0729891569080365,medium,0,1,0,0.1086919193225416,0.0729891569080365,0,1,32,3,0.1376,192.76,0.0298,0,0.5189,0
6277,102306.47350994236,668.3911366036599,31029.10701701311,60,0.1655267234808294,12,0,0.7422298804599624,2,OWN,credit_card,0,0.3032956366509333,medium,1,0,0,0.1228588801821052,0.3032956366509333,0,1,43,3,0.228,871.23,0.1022,1,0.203,0
6278,69494.15483528542,654.8215134009423,18651.998877998165,60,0.161642717145416,11,0,0.7328642467202865,14,MORTGAGE,home_improvement,0,0.2683966575597417,medium,1,0,0,0.1184621681385956,0.2683966575597417,0,1,1,1,0.202,496.26,0.0857,1,0.1317,0
6279,38724.03866281181,786.4420631234249,14007.782054691514,60,0.140605361536395,11,0,0.666556497034997,11,RENT,debt_consolidation,0,0.3617335003794941,high,0,0,0,0.0937214172500387,0.3617335003794941,0,1,28,2,0.1302,318.89,0.0988,0,0.2904,0
6280,76702.25049890458,768.32328122765,18679.17848461108,60,0.1928575779148392,1,3,0.5543850951405657,9,MORTGAGE,debt_consolidation,0,0.2435284279518541,high,0,1,1,0.1069173666808971,0.2435284279518541,0,1,1,1,0.2085,503.76,0.0788,1,0.3629,0
6281,78403.68120169657,593.3852416972583,30806.21208954168,36,0.3316850644849664,13,0,0.7172166602976808,14,RENT,debt_consolidation,1,0.3929179295790789,medium,1,0,0,0.2378900542205285,0.3929179295790789,0,1,17,3,0.2349,1200.4,0.1837,1,0.1512,0
6282,80575.12886708259,642.7044750843687,27787.397853595503,36,0.3306124242542897,9,0,0.2637093900356349,8,RENT,home_improvement,0,0.3448632133010791,medium,0,0,0,0.0871856007383013,0.3448632133010791,0,1,30,1,0.1973,1028.85,0.1532,0,0.0381,0
6283,102596.14547863293,739.5002987578715,24385.061557088546,60,0.1085041882084127,14,0,0.8830011219560217,4,RENT,credit_card,0,0.2376800945404854,high,1,0,0,0.0958093199249557,0.2376800945404854,0,1,55,2,0.2007,647.01,0.0757,1,0.7245,1
6284,105567.69720269696,722.135536597227,26378.86057426405,36,0.1687125769961445,1,1,0.4739994491669149,2,RENT,debt_consolidation,0,0.249876252613193,high,0,1,1,0.0799696685637032,0.249876252613193,0,0,0,0,0.1901,967.08,0.1099,0,0.2648,1
6285,57173.67382855,677.097942636915,21801.72355496949,36,0.2516231787975994,15,1,0.3251941075677651,6,MORTGAGE,credit_card,1,0.381324516944044,high,0,1,0,0.0818263750724495,0.381324516944044,0,1,1,2,0.1743,781.96,0.1641,0,0.5225,1
6286,56515.696258531694,600.3679856525035,23021.13057296425,36,0.035639143942977,6,0,0.4690722369156391,2,MORTGAGE,home_improvement,0,0.4073404752415415,medium,0,0,0,0.0167173329710906,0.4073404752415415,0,1,19,2,0.1847,837.66,0.1779,1,0.161,0
6287,43794.0386713358,632.2221967692518,22210.25231151047,60,0.8594464078034023,8,0,0.348998856111501,11,MORTGAGE,debt_consolidation,1,0.507152411260495,medium,0,0,0,0.299945813212526,0.507152411260495,1,1,1,2,0.2525,655.13,0.1795,1,0.0828,0
6288,95964.47010841429,643.8262702717598,19999.387543724464,60,0.5782259612575207,14,0,0.2316902940683617,6,RENT,debt_consolidation,0,0.2084040845629854,medium,0,0,0,0.1339693430017161,0.2084040845629854,1,1,23,2,0.2314,565.4,0.0707,1,0.4534,0
6289,118464.60325013146,699.389603178337,27533.738838312816,36,0.5505143133210351,8,1,0.6940365601147427,4,MORTGAGE,credit_card,0,0.2324216523980959,high,0,1,0,0.3820770603112608,0.2324216523980959,0,0,0,0,0.2324,1069.24,0.1083,1,0.2927,0
6290,65547.5421627323,799.2609008288066,23612.821062003943,36,0.2433296378778511,13,0,0.4005263635889426,9,RENT,debt_consolidation,0,0.3602396105565802,high,0,0,0,0.0974599350126299,0.3602396105565802,0,1,9,3,0.1631,833.82,0.1526,0,0.3992,1
6291,67757.08305825021,631.9183835648311,11192.84968893042,36,0.2169396902522874,7,0,0.6838082875640717,4,RENT,credit_card,0,0.1651908432826547,medium,0,0,0,0.1483451580960968,0.1651908432826547,0,1,21,2,0.1843,407.05,0.0721,1,0.3904,1
6292,119003.47670696928,608.1775326711332,25288.743855226538,36,0.0265452231359675,11,0,0.698639560425451,8,OWN,home_improvement,0,0.212504244033847,medium,0,0,0,0.0185455430231078,0.212504244033847,0,1,1,2,0.21,952.7,0.0961,1,0.3727,1
6293,90166.73559645023,672.3989466220439,22472.470663793043,36,0.3618787075909785,1,1,0.9568104985251628,12,OWN,other,1,0.2492323861442814,high,1,1,1,0.3462493466157657,0.2492323861442814,0,1,39,3,0.2544,898.76,0.1196,1,0.1762,0
6294,88087.07114403165,752.2217286359842,26114.13468915099,36,0.3840293116772307,8,1,0.6270177935180932,7,OWN,debt_consolidation,1,0.2964582015237533,high,0,1,0,0.2407932116541292,0.2964582015237533,0,1,24,2,0.2033,974.94,0.1328,0,0.1665,1
6295,39272.5048207882,578.7181923267508,18957.93086384972,36,0.4414256908073981,6,0,0.4429202734183645,12,RENT,other,1,0.4827278257365429,low,0,0,0,0.1955163876663031,0.4827278257365429,1,1,3,1,0.1612,667.67,0.204,1,0.1346,1
6296,95361.84207838256,781.7543905612463,28117.40313767158,60,0.2088316388471475,19,0,0.7611949388752961,9,MORTGAGE,home_improvement,1,0.2948496224964453,high,1,0,0,0.1589615865674823,0.2948496224964453,0,0,0,0,0.2058,754.04,0.0949,1,0.28,1
6297,47125.909784707255,667.9578046519032,19385.91449133843,60,0.3075714602954694,14,2,0.478193584460624,6,MORTGAGE,debt_consolidation,0,0.4113642490827403,medium,0,1,0,0.147078699076479,0.4113642490827403,0,1,20,2,0.206,520.05,0.1324,1,0.2306,0
6298,40979.394421951256,628.5975998380638,27238.796866005447,60,0.3236319903076821,0,0,0.617690450538725,10,MORTGAGE,debt_consolidation,0,0.6646949582727328,medium,0,0,1,0.1999043899018964,0.6646949582727328,0,1,43,3,0.1858,700.24,0.2051,1,0.5191,0
6299,64596.85269699864,567.9867499266488,15435.28484049489,60,0.5343659396039923,3,3,0.8068118800580125,7,RENT,other,1,0.2389479393470993,low,1,1,0,0.4311327883708634,0.2389479393470993,1,0,0,0,0.2616,463.6,0.0861,1,0.1547,0
6300,57426.2182965393,729.456454139444,16127.459459010475,36,0.1078543711432458,15,1,0.8807817854018367,14,MORTGAGE,other,0,0.2808379158009353,high,1,1,0,0.0949961655789403,0.2808379158009353,0,1,10,2,0.2439,636.06,0.1329,1,0.1296,0
6301,68352.00916844881,668.0180163330925,26020.525232101245,60,0.0956664409256252,8,0,0.337684527816309,13,RENT,debt_consolidation,0,0.3806841312827363,medium,0,0,0,0.0323050769318365,0.3806841312827363,0,1,8,1,0.1876,671.59,0.1179,0,0.673,1
6302,31770.55096425244,691.9493837928155,16682.266062552557,36,0.1511307785353585,11,0,0.2458466376074658,2,RENT,other,0,0.525085828092752,high,0,0,0,0.0371549937419164,0.525085828092752,0,1,51,2,0.2148,632.63,0.239,0,0.1745,0
6303,103764.48919403016,616.9431781292045,42057.82694748162,60,0.1706351841361124,9,1,0.7696130409588977,2,MORTGAGE,credit_card,1,0.4053200403505286,medium,1,1,0,0.1313230629575749,0.4053200403505286,0,0,0,0,0.2261,1176.15,0.136,1,0.304,0
6304,108830.58883549288,657.6632776024284,25664.449867790267,60,0.3989665263528452,3,0,0.4232119534263428,9,RENT,home_improvement,0,0.2358201875241946,medium,0,0,0,0.1688474029695101,0.2358201875241946,0,0,0,0,0.2081,691.57,0.0763,0,0.1397,0
6305,20000.0,645.9393127551683,20249.23486154201,36,0.4891544024044441,14,1,0.2329000742926996,10,RENT,home_improvement,1,1.0124617430264773,medium,0,1,0,0.1139240966605961,1.0124617430264773,1,1,5,1,0.1807,732.8,0.4397,1,0.0928,0
6306,104353.7341699965,672.9584826235255,28199.00776758849,36,0.7061070165595686,17,0,0.3765541491376452,6,OWN,credit_card,0,0.2702251911884717,high,0,0,0,0.2658875268207095,0.2702251911884717,0,1,21,4,0.2015,1050.07,0.1208,1,0.3339,0
6307,50684.14110535121,633.1313371536933,15193.19590023483,60,0.092457701817458,13,1,0.3907941785846764,10,MORTGAGE,home_improvement,0,0.2997623234525123,medium,0,1,0,0.0361319316355804,0.2997623234525123,0,1,5,2,0.1854,390.32,0.0924,1,0.1641,0
6308,100709.26610948358,572.6073327518945,29230.148192330176,60,0.2357257699137097,2,3,0.4702332976780667,4,MORTGAGE,home_improvement,1,0.2902428874842867,low,0,1,0,0.1108461061342249,0.2902428874842867,0,1,10,3,0.261,876.84,0.1045,1,0.1606,0
6309,72946.60522000754,850.0,28952.352166635326,60,0.109337926888347,13,0,0.0757020369702756,5,MORTGAGE,other,0,0.3968978690498058,high,0,0,0,0.0082771037835549,0.3968978690498058,0,1,23,2,0.1847,742.65,0.1222,0,0.4961,1
6310,75863.26692242996,584.561702686374,32535.340577795498,60,0.4242902830230309,0,0,0.1907398340282055,14,RENT,debt_consolidation,0,0.428868171609772,medium,0,0,1,0.0809290581635932,0.428868171609772,1,1,34,3,0.2627,979.34,0.1549,1,0.0875,0
6311,69447.07051736343,692.7021304859777,15591.904686514226,60,0.0918693583587624,18,0,0.2851793985615574,8,MORTGAGE,debt_consolidation,0,0.2245149373491767,high,0,0,0,0.026199248362988,0.2245149373491767,0,0,0,0,0.1811,396.9,0.0686,0,0.0837,0
6312,111363.8761270046,555.958052010317,7772.667458622551,36,0.4170901173299949,11,0,0.3080906502289428,1,RENT,home_improvement,1,0.0697952309929338,low,0,0,0,0.1285015654522641,0.0697952309929338,1,1,1,2,0.1839,282.53,0.0304,1,0.4069,1
6313,37812.35962424916,540.2066794367418,13898.453607974516,36,0.277204143708277,15,1,0.3545771496985239,8,MORTGAGE,home_improvement,1,0.3675637740072121,low,0,1,0,0.0982902551607008,0.3675637740072121,0,1,15,3,0.1936,511.98,0.1625,1,0.7344,1
6314,93235.21016205024,686.8478544296587,17183.694840272532,36,0.2160047258001423,8,0,0.4084437566853303,11,MORTGAGE,credit_card,0,0.1843047793877613,high,0,0,0,0.0882257816675948,0.1843047793877613,0,1,17,2,0.1951,634.36,0.0816,0,0.4473,0
6315,108039.90494668653,692.2057311437812,36672.11600851755,36,0.3754636654645811,8,1,0.5857293044604341,9,RENT,other,1,0.3394312131825215,high,0,1,0,0.2199200716227342,0.3394312131825215,0,1,16,3,0.2653,1488.01,0.1653,0,0.2299,0
6316,96490.20241621233,768.3049293561669,41950.12029127749,36,0.3393260561282211,12,0,0.2703779298218226,12,RENT,other,1,0.4347604133929587,high,0,0,0,0.091746276590552,0.4347604133929587,0,1,57,4,0.2098,1580.08,0.1965,0,0.1148,0
6317,144740.96742970252,707.9682788710994,23446.623046439825,36,0.260960178458149,14,0,0.4519489667431889,2,MORTGAGE,home_improvement,0,0.1619902330531633,high,0,0,0,0.1179406830152786,0.1619902330531633,0,1,13,3,0.1863,855.05,0.0709,0,0.7449,1
6318,59131.59711825904,669.5132496877947,20093.906080185992,60,0.124937553204243,11,1,0.1482550501536935,5,MORTGAGE,debt_consolidation,0,0.3398167318169975,medium,0,1,0,0.0185226232163748,0.3398167318169975,0,0,0,0,0.2094,542.93,0.1102,0,0.187,0
6319,103719.14467780592,613.5279829154497,16500.92169525789,36,0.2375527651922276,15,1,0.277554246400826,3,MORTGAGE,debt_consolidation,0,0.1590923425598756,medium,0,1,0,0.065933778723361,0.1590923425598756,0,1,17,2,0.2162,626.98,0.0725,1,0.5485,1
6320,71817.28093975739,784.9308447763484,28246.90350210867,60,0.3171181228392605,9,1,0.5502957105068244,11,MORTGAGE,debt_consolidation,0,0.3933162482914071,high,0,1,0,0.1745087427224212,0.3933162482914071,0,0,0,0,0.2675,858.24,0.1434,0,0.2281,0
6321,112002.1822905801,745.0195872235157,41885.81391991518,60,0.1925416399277254,16,0,0.2899814970207051,2,RENT,home_improvement,0,0.3739731946550116,high,0,0,0,0.0558335129850633,0.3739731946550116,0,0,0,0,0.2425,1211.17,0.1298,0,0.4035,1
6322,74769.33012835891,592.7569365576103,37858.50891188272,60,0.3860528971061366,7,0,0.4538056574103165,10,RENT,other,0,0.5063374092877851,medium,0,0,0,0.1751929887664076,0.5063374092877851,0,1,20,2,0.231,1069.34,0.1716,1,0.2358,1
6323,63363.72654412592,682.6574609747445,31379.766126058337,60,0.4509677813586268,12,2,0.5040486242478182,4,MORTGAGE,other,1,0.4952323330243293,high,0,1,0,0.2273096897739067,0.4952323330243293,0,1,1,2,0.2292,883.19,0.1673,1,0.2176,0
6324,114182.16611614887,690.0836562068548,31233.025311138565,60,0.5121658276545138,9,0,0.5738003758739706,13,OWN,debt_consolidation,0,0.2735368085336027,high,0,0,0,0.2938809444179632,0.2735368085336027,0,1,12,3,0.223,867.89,0.0912,1,0.3249,0
6325,60253.1418294321,655.8042440376032,28323.09886254115,60,0.2707749375146125,14,1,0.6795690261096147,11,MORTGAGE,home_improvement,0,0.4700684147268148,medium,0,1,0,0.184010260581697,0.4700684147268148,0,1,1,3,0.2311,800.31,0.1594,0,0.3824,0
6326,32618.22723298332,734.0295340064756,19527.09354291465,60,0.0583617347558619,14,2,0.6507564409569906,3,RENT,debt_consolidation,1,0.5986558804327151,high,0,1,0,0.0379792747978005,0.5986558804327151,0,1,14,2,0.176,491.58,0.1808,1,0.1181,0
6327,59494.593504785145,738.2213196843724,12634.51777459204,60,0.2333105084836696,9,0,0.2681938030182887,8,OWN,home_improvement,1,0.2123641331100696,high,0,0,0,0.062572432554366,0.2123641331100696,0,0,0,0,0.1695,313.67,0.0633,0,0.2802,0
6328,93570.98839765598,666.6660011536426,19791.859106720585,36,0.068302782877777,2,0,0.4292770457343228,9,RENT,credit_card,0,0.2115170465272638,medium,0,0,0,0.0293208168492049,0.2115170465272638,0,1,32,2,0.2164,752.23,0.0965,0,0.6628,1
6329,116761.16254761274,660.339152794164,24223.39602131353,36,0.2734768019648724,8,0,0.3953798067905897,7,MORTGAGE,home_improvement,0,0.2074610726081823,medium,0,0,0,0.1081272051225796,0.2074610726081823,0,1,1,3,0.1978,897.48,0.0922,0,0.3611,1
6330,78333.88125889536,784.9270923867272,5463.661012817049,60,0.610676782345894,7,1,0.3897876807222432,3,RENT,home_improvement,1,0.0697483761169674,high,0,1,0,0.2380342866615281,0.0697483761169674,0,1,18,2,0.2251,152.48,0.0234,1,0.2366,0
6331,114545.91201702076,745.2987224653566,18470.49270633791,60,0.1925984229663639,9,0,0.3582001640090585,6,RENT,home_improvement,0,0.1612496891502515,high,0,0,0,0.0689887866944375,0.1612496891502515,0,0,0,0,0.2341,525.06,0.055,0,0.4916,0
6332,34254.75235567219,685.0652272935869,11740.676454087265,36,0.4512414309764165,6,0,0.606955214865929,14,MORTGAGE,debt_consolidation,0,0.3427459154233353,high,0,0,0,0.2738833396947001,0.3427459154233353,0,1,36,2,0.2083,441.3,0.1546,1,0.3198,0
6333,61702.09605546291,565.9553672643963,30138.41161068141,60,0.3066917006091566,1,0,0.2554130844628617,12,RENT,other,1,0.4884503693861887,low,0,0,1,0.0783330732317452,0.4884503693861887,0,1,2,2,0.2267,843.98,0.1641,1,0.0509,0
6334,66342.74648537696,704.0800074413526,14502.915978432891,36,0.2229618832639543,0,2,0.6991019459200809,3,MORTGAGE,credit_card,0,0.2186059026273651,high,0,1,1,0.1558730864558363,0.2186059026273651,0,0,0,0,0.2901,607.85,0.1099,1,0.2406,1
6335,71563.21717582441,728.8658425442368,23282.203319809872,60,0.1319811191848441,4,0,0.4664982691981993,10,RENT,debt_consolidation,0,0.3253375719859303,high,0,0,0,0.061568963666571,0.3253375719859303,0,1,25,2,0.1997,616.41,0.1034,0,0.4614,0
6336,77522.8316475059,487.1834860121139,12999.797070644236,60,0.1782839150386585,16,0,0.3091369155157851,11,RENT,home_improvement,1,0.1676899152702039,low,0,0,0,0.0551141395811291,0.1676899152702039,0,0,0,0,0.1865,334.76,0.0518,1,0.3446,0
6337,95727.32872176578,697.6308613822617,35976.99325960915,60,0.1584791009994279,15,2,0.7419868817332177,3,RENT,other,1,0.3758278199092078,high,1,1,0,0.1175894139704491,0.3758278199092078,0,0,0,0,0.2433,1041.94,0.1306,1,0.1651,0
6338,61655.79485488529,650.8315609242985,2992.4306346541453,60,0.1815821153359468,19,1,0.3210501044461933,4,MORTGAGE,debt_consolidation,0,0.0485344587909161,medium,0,1,0,0.0582969570941664,0.0485344587909161,0,1,1,2,0.2408,86.23,0.0168,0,0.4581,1
6339,79170.86060859376,664.5402003909314,24758.403768439668,60,0.2041669387572827,3,0,0.4509714660467017,14,MORTGAGE,home_improvement,0,0.3127211650575325,medium,0,0,0,0.0920734636896389,0.3127211650575325,0,1,53,3,0.1611,603.58,0.0915,0,0.1012,0
6340,73646.31329027846,616.4833333065676,7227.423315600676,36,0.2954406704540288,13,0,0.2596898555014715,6,RENT,credit_card,0,0.098136933033097,medium,0,0,0,0.0767229450194646,0.098136933033097,0,1,16,2,0.174,259.13,0.0422,1,0.1571,0
