customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag
4517,99273.524651568,733.9082174409137,23377.07289887967,36,37,8,0.4148416715877772,0.2272876868066932,1,1,1,22,2,1,8272.793720964,0.2354814436245057,810.3724745323909,0.09795632548903983,good,1
4518,70211.61997437982,614.7345712126336,36847.3722020784,36,36,16,0.3011395506586058,0.869048266100045,0,0,1,29,2,1,5850.968331198318,0.5248044727496557,1277.3239969168824,0.21830984623308802,fair,1
4519,66332.82357442025,596.39243452202,3755.754867593296,60,21,17,0.4652372847702969,0.7389003918047665,0,0,0,0,0,0,5527.735297868355,0.056619855226319626,89.34906502197042,0.016163774166295927,fair,1
4520,22835.53612437205,668.9906349808568,19316.166441272773,36,39,11,0.6003387891834174,0.7733080705455327,0,0,1,11,1,1,1902.9613436976708,0.845881889315969,669.6000677759754,0.35187265870729323,fair,1
4521,43312.65022004413,830.8701318802682,21979.87214178029,60,31,11,0.6434865851462304,0.5066422721821069,0,2,0,0,0,1,3609.387518337011,0.5074700354193756,522.8991492804714,0.14487198907822454,excellent,1
4522,84550.77679724201,608.0606357412416,20482.87014030316,60,39,18,0.2376555739493389,0.8979397572466309,0,0,1,118,2,0,7045.898066436835,0.24225525673383339,487.28560849214205,0.0691587649762023,fair,1
4523,70863.53433173291,668.7142927207171,16021.147794466107,60,45,15,0.3721826715670545,0.7555064806070112,0,2,0,0,0,1,5905.294527644409,0.22608451505170982,381.141641688571,0.06454235937594531,fair,0
4524,77247.81235698679,686.2104289602363,14652.837155897898,36,29,15,0.3745061875942966,0.7364172930534657,0,2,0,0,0,0,6437.3176964155655,0.1896861116013587,507.9445128271045,0.07890623652628369,good,0
4525,106177.60828902182,672.3950478168396,35300.146554109124,60,32,14,0.0444700808933286,0.7737890579212116,0,1,1,85,4,0,8848.134024085151,0.3324631918406708,839.7872600693188,0.09491122734900447,good,0
4526,39380.30672813176,647.9253088046358,19292.789114490337,60,23,16,0.219365549609686,0.328215109761975,1,3,1,49,4,0,3281.692227344314,0.48990956945031633,458.97368966211957,0.13985884651153954,fair,1
4527,67914.5909330205,760.8555980538988,44379.465338973736,60,36,16,0.0475684818684547,0.4213961913063848,1,0,0,0,0,0,5659.549244418376,0.6534599521049711,1055.7834241064847,0.18654903037749557,excellent,1
4528,80661.32890233654,711.8121036060418,25282.74986374849,36,31,16,0.2428767721235393,0.6480652227427716,0,0,0,0,0,1,6721.777408528044,0.3134432597068541,876.4332754016962,0.13038713155829315,good,0
4529,53875.20187276452,739.2063726621553,17103.44434224315,36,68,8,0.2094623090003548,0.4229086542201268,2,1,1,50,1,0,4489.60015606371,0.3174641346554652,592.8954653392403,0.13205974799479828,good,1
4530,117944.3134178225,721.2565964766432,25526.788404646344,36,60,15,0.6816791092126852,0.4768077662246179,1,2,1,38,1,0,9828.692784818542,0.21643085338078347,884.8929365887111,0.09003159991585966,good,1
4531,102257.60404839442,742.576382526419,21089.32870437713,36,58,10,0.297010754929645,0.6674437083459783,0,1,0,0,0,0,8521.46700403287,0.2062372661713271,731.0672111225745,0.08579123884312388,excellent,0
4532,83703.99981266266,790.9084083081844,33419.9926693939,60,26,17,0.3427951838621458,0.7732295787858315,1,4,1,56,2,0,6975.333317721888,0.3992639867126026,795.0585709990496,0.11398144499634184,excellent,1
4533,128826.9533798576,773.1730776751834,8322.776806095188,36,40,10,0.3346310486951269,0.2989540707889276,2,2,1,56,3,0,10735.579448321467,0.06460431289941433,288.51128045459336,0.026874309096825554,excellent,1
4534,30033.141611695733,842.736277171714,1988.140165854209,60,28,2,0.3654805253521704,0.3054197841386462,1,0,0,0,0,0,2502.7618009746443,0.06619820834906509,47.29767282855984,0.018898191905934728,excellent,1
4535,74768.21156682954,765.2138896985034,23609.810104833312,60,64,17,0.2309406651819573,0.5183453794334847,0,0,1,57,3,0,6230.684297235795,0.3157733695878836,561.6752244442705,0.09014663519435699,excellent,0
4536,85990.10906802183,633.1387256430745,28356.9589806094,36,52,10,0.35952395756637,0.6436490142934121,0,1,0,0,0,0,7165.842422335153,0.3297700082906986,983.0015553585939,0.1371787847521606,fair,0
4537,47563.34859618234,739.311842926408,22859.054496179306,36,29,0,0.2125475879622225,0.5940802896834106,0,2,1,50,3,0,3963.612383015195,0.4806022950523185,792.4152282738258,0.19992248270026297,good,0
4538,84021.43625453184,729.7304625289216,26724.751789690912,36,46,17,0.1689239694447301,0.7587020934001351,0,2,1,93,3,0,7001.786354544321,0.3180706374551101,926.4206572292319,0.13231204298252422,good,0
4539,41802.52518636366,814.4206433662532,25254.36862720252,36,24,1,0.578978112052705,0.9863558674615984,0,1,0,0,0,1,3483.543765530305,0.6041350017495253,875.4494322580514,0.2513100138626995,excellent,1
4540,95716.7195482276,612.2989038326598,5195.998046703291,60,40,2,0.5179036296766428,0.4653439895075391,0,1,0,0,0,0,7976.393295685633,0.05428516638653671,123.61231861397331,0.015497269757916394,fair,1
4541,106735.0430438672,719.0565756975055,22812.39703806517,36,40,14,0.5428940379703684,0.4831707167418996,0,1,0,0,0,0,8894.586920322266,0.21372921570355988,790.7978350291329,0.08890776401694583,good,1
4542,83170.00203384984,632.325075866313,33167.80663571431,36,51,3,0.3091326384491988,0.7087207699687534,1,2,0,0,0,0,6930.83350282082,0.3987953086957526,1149.7708739866994,0.16589215039617605,fair,1
4543,20000.0,715.8781572870095,21717.669548113143,36,54,5,0.249272430278894,0.515574062975051,0,1,0,0,0,0,1666.6666666666667,1.085883477351363,752.8488142595749,0.4517092882847193,good,0
4544,45996.19436501896,664.9677334780197,6900.418050451852,36,42,8,0.4390952727713513,0.813024404484682,0,0,1,32,1,0,3833.016197084913,0.15002149950800578,239.2048343708862,0.06240642408200621,fair,1
4545,91941.30009639484,713.5628162933622,16661.428819051514,36,39,20,0.3405353731311789,0.7208072955240186,0,1,0,0,0,0,7661.775008032903,0.1812181120062671,577.5728791942613,0.07538369092192444,good,0
4546,75635.95930537097,581.2763269743003,25567.56729713229,60,21,11,0.3218408233705949,0.6857560053025988,1,2,0,0,0,1,6302.996608780914,0.3380345477416148,608.2500891089719,0.09650173191670398,fair,1
4547,20000.0,735.5258537089128,37956.30282798053,36,61,20,0.6688913903499563,0.3149386354199185,0,3,1,63,4,0,1666.6666666666667,1.8978151413041358,1315.7653731868827,0.789459223438454,good,1
4548,112284.9115160472,694.424166063027,1000.0,36,34,15,0.1008479352954193,0.8697533034405787,0,1,0,0,0,0,9357.0759596706,0.008905916088718466,34.6652670348317,0.003704711512499822,good,1
4549,79099.69518761497,690.6535017240333,23612.32119102145,60,43,6,0.1267031430326069,0.3450357536581499,0,1,1,86,2,0,6591.641265634581,0.2985134283351832,561.7349629551717,0.08521928609776579,good,0
4550,50427.760079998654,816.5159809893131,10677.924433698814,36,69,11,0.0689750546307039,0.2570814453524224,0,0,1,118,1,0,4202.313339999888,0.2117469508173196,370.15310187192347,0.08808317510751118,excellent,0
4551,104848.66792699991,653.2261621212524,25077.270963387506,36,28,7,0.2789764586016677,0.2622773865646822,0,0,0,0,0,0,8737.38899391666,0.23917586612171543,869.3102944506591,0.09949314319831891,fair,0
4552,54673.79961279303,703.9585797340387,25878.312589785422,60,42,4,0.6105287380725551,0.7769599646649918,1,0,0,0,0,0,4556.149967732753,0.47332200748046926,615.6426912188982,0.13512344752561622,good,1
4553,54346.43647187356,687.0189489327479,17668.527833706037,36,48,11,0.3744934481886994,0.3626182228845851,2,1,1,20,1,1,4528.869705989463,0.32510922482516574,612.4842354677763,0.1352399771012448,good,1
4554,85750.57953042109,693.8627412168513,26315.992022913008,36,55,17,0.5805062606910003,0.3452691050331669,1,1,1,42,2,0,7145.881627535091,0.3068899611724512,912.2508907607804,0.12766106943584962,good,1
4555,128431.15377726885,835.5262733249945,31398.957164842148,60,42,16,0.2725277442941278,0.7432603051262017,1,2,1,9,3,0,10702.596148105737,0.24448084628322478,746.9783210695274,0.06979412384274088,excellent,1
4556,123707.6153391866,684.4664964689624,18354.282945764448,36,56,5,0.16848977571752,0.5625642768657113,1,1,1,46,1,1,10308.967944932216,0.14836825441418103,636.256119547782,0.0617187018996252,good,1
4557,85791.3449671232,640.2904140358216,6628.397328350169,36,37,5,0.3383727170312903,0.7500359858929355,0,2,0,0,0,0,7149.278747260266,0.07726184186543561,229.77516340022365,0.0321396285542983,fair,0
4558,88871.56976550959,810.9631956813055,34255.72821077739,36,49,18,0.2137398650492302,0.0997166543812879,1,0,1,102,1,0,7405.964147125799,0.38545204389634113,1187.483965899216,0.16034157634961388,excellent,1
4559,98744.96796254476,658.4617864192726,28286.94859040977,36,47,13,0.2447485241468291,0.5310518287376277,0,1,1,118,3,0,8228.747330212063,0.28646470978503846,980.574626487111,0.1191645079157724,fair,0
4560,37290.489738919525,567.6375296953661,25637.56431645642,36,41,10,0.1358450333646606,0.673438821141556,1,0,1,87,1,0,3107.540811576627,0.6875094560372955,888.7330131526344,0.2859923865056944,poor,1
4561,94324.45011455948,628.1409405499804,13090.333508812477,60,46,17,0.3346752358627078,0.7389684273126582,0,1,0,0,0,0,7860.370842879957,0.13877985498749423,311.4178377109193,0.039618720782542666,fair,0
4562,52977.79595569416,592.7388754170001,29854.358742941127,60,32,0,0.2378662095777189,0.9356018463059552,0,4,0,0,0,1,4414.816329641179,0.5635258735064231,710.2324657896529,0.1608747482562889,fair,1
4563,84554.34200389741,554.0024173579884,40424.25643288437,60,38,15,0.1071015704713357,0.8137685218816216,2,2,0,0,0,1,7046.1951669914515,0.4780861097652796,961.6893657389024,0.13648349823001513,poor,1
4564,68175.97117177988,654.5889496942306,18786.89669751244,60,27,10,0.1589137670246279,0.5209378625950856,0,0,0,0,0,0,5681.330930981657,0.2755647829335704,446.9385553010623,0.07866793197789826,fair,0
4565,90036.24981342643,675.0848824308597,20944.92699790512,36,37,10,0.1318282479997372,0.6099840931147085,1,3,1,106,2,0,7503.020817785536,0.23262771429368367,726.061487407437,0.09676922201649438,good,1
4566,78543.1039501938,762.6369540590234,9348.093463036288,36,56,13,0.0852128562115836,0.744540713307931,2,3,1,68,2,0,6545.25866251615,0.11901864062878309,324.05415616271756,0.04950975550729936,excellent,1
4567,20000.0,724.0581128443446,12804.579984491063,36,47,4,0.5375628984907515,0.6419682839483193,1,1,0,0,0,1,1666.6666666666667,0.6402289991925417,443.87418443124386,0.26632451049895156,good,1
4568,80366.75135115541,720.8684015690067,9254.306136170331,36,46,18,0.3092725274927569,0.3365008980707959,0,1,0,0,0,0,6697.229279262951,0.1151509297124542,320.80299343242615,0.047900852726940016,good,0
4569,94264.58856897788,617.4752996361597,21308.225298965503,36,23,1,0.2055339249256717,0.3354302395902975,0,0,1,68,4,0,7855.382380748157,0.22604697715459943,738.6553200269957,0.09403174589479545,fair,1
4570,88377.85045015361,741.945328337488,16592.21047275141,36,46,12,0.2019126702162116,0.4989537681400644,0,1,0,0,0,0,7364.820870846134,0.1877417292687144,575.1734067360587,0.0780974061344523,excellent,0
4571,71922.42161374261,777.3862985479115,23728.002566626677,60,41,9,0.5862035840448228,0.6396113005102316,1,1,1,72,1,1,5993.535134478551,0.3299110629745944,564.4870123074783,0.09418264839493712,excellent,1
4572,124264.85075791218,707.6199624082312,11080.991625924831,36,48,20,0.2314448861230968,0.945750531706228,0,0,0,0,0,0,10355.404229826016,0.08917237302624863,384.1255337234182,0.03709420947373078,good,1
4573,84341.19387364983,709.5762275408548,18324.434502341883,60,59,13,0.0476150947344106,0.910316169154854,0,0,1,12,2,1,7028.432822804152,0.2172655337269254,435.93662194725545,0.062024726261992486,good,1
4574,88130.19900579318,591.4715390210015,10464.63774957883,36,37,7,0.2103698055384483,0.8103530780065336,1,2,0,0,0,0,7344.183250482765,0.11874065720391944,362.7594620119304,0.049394119072218204,fair,1
4575,106334.75682151706,753.810506532373,21875.71577697799,36,38,8,0.4529542640184021,0.7234824961311772,2,0,1,99,3,0,8861.229735126422,0.20572498053003185,758.3275289870229,0.08557813662085646,excellent,1
4576,85877.78999089796,804.6581384132993,3676.7570005349953,60,53,5,0.2172862513892162,0.1440446398236115,0,1,0,0,0,0,7156.482499241497,0.0428138288244478,87.46971298510223,0.01222244489274592,excellent,0
4577,48059.4673975739,702.6066679332786,21515.78307654789,36,35,1,0.3350642053861986,0.5370641413708933,0,1,0,0,0,0,4004.9556164644914,0.4476908347341848,745.8503658120453,0.18623186797866134,good,0
4578,20000.0,638.3949905142761,17212.697212134954,36,43,9,0.2549461046441273,0.0688369312948952,0,2,0,0,0,0,1666.6666666666667,0.860634860563716,596.6827452483614,0.358009646934211,fair,0
4579,60686.37293945756,668.660360080851,21809.6408892249,36,21,0,0.2768544280404361,0.4975329326543551,1,2,1,29,3,0,5057.197744954797,0.35938283724129355,756.0370253587654,0.14949722422136094,fair,1
4580,97828.3657764335,650.5705499491189,3477.333267420825,36,38,13,0.3777315064017882,0.3472967577703568,1,1,0,0,0,1,8152.363814702791,0.035545245387539295,120.54268628424674,0.014786225076469444,fair,1
4581,64407.11005746583,654.7685242787794,26547.156739355007,36,58,18,0.5819759745632624,0.1047184337172012,0,5,0,0,0,0,5367.259171455486,0.41217742443740624,920.2642773852733,0.171458885776939,fair,1
4582,99035.35116845187,725.3588144585841,17012.57107406426,36,46,1,0.2944809412918123,0.937185278424342,1,1,1,60,3,0,8252.945930704323,0.17178281162405679,589.7453192314912,0.07145876443536839,good,1
4583,79461.84527760818,699.562487816924,22171.12715361859,36,53,20,0.6761138488342514,0.7666404069582606,0,1,0,0,0,1,6621.820439800682,0.2790160117208762,768.5680432433965,0.11606597462350768,good,1
4584,113641.98210786554,750.2755624179958,1299.2573892278815,36,53,1,0.4935587698681444,0.4392123134888603,0,1,1,74,2,1,9470.165175655462,0.011432899753396002,45.03910434456278,0.004755894274746858,excellent,1
4585,66143.49878638017,705.9631781344755,7572.667237660649,60,58,9,0.1562501522965986,0.6786329763625968,0,2,0,0,0,0,5511.958232198347,0.11448845882802734,180.1530614379691,0.032684039649087504,good,0
4586,89028.44479703064,619.5138418215272,16098.458388882593,36,38,13,0.5065760633014851,0.6600377547682796,0,1,1,70,2,1,7419.03706641922,0.18082376284796903,558.0573588997416,0.07521964829512127,fair,1
4587,90176.55193606076,644.9515583305426,33755.00138510143,36,53,13,0.2872825745515206,0.3781949124833602,0,0,1,38,1,0,7514.712661338396,0.3743212693324195,1170.126136775655,0.1557113610797116,fair,0
4588,120048.0561789358,640.60112490485,25272.713484300948,60,69,8,0.3871169915455388,0.619938648003767,0,0,0,0,0,0,10004.004681577984,0.2105216384880116,601.2355438515161,0.06009948644851899,fair,0
4589,23800.880809971663,666.9470946367084,21298.750413904367,60,42,0,0.5109048965581172,0.3452551717344413,0,1,0,0,0,0,1983.4067341643051,0.8948723613659764,506.6953256292061,0.2554671801027395,fair,1
4590,61247.75176340527,805.6299583990212,10756.918340513992,36,26,16,0.4597004740122236,0.1999020771220832,1,1,1,19,4,0,5103.979313617106,0.17562960322023574,372.8914467457962,0.07305896512509084,excellent,1
4591,100455.48316165512,816.842971415334,8937.350504012615,36,35,9,0.2896708653228468,0.3676448960208343,2,0,0,0,0,0,8371.290263471261,0.08896826955221021,309.815641805485,0.03700930585579847,excellent,1
4592,121376.89439335944,738.562084031261,22766.551909654645,36,48,5,0.5436533446872898,0.7323196871146674,0,1,0,0,0,1,10114.74119944662,0.1875690758381493,789.2086014105358,0.07802558520980131,good,1
4593,82202.14537926241,688.3134657783532,27006.89298187426,36,22,9,0.3942079505824732,0.5425658474730862,0,1,0,0,0,1,6850.178781605201,0.3285424347131322,936.2011569977935,0.1366681347609654,good,0
4594,66218.87506735539,584.6843446346924,22089.741014670075,36,33,9,0.6730131378803165,0.6939740349575881,1,1,0,0,0,1,5518.239588946282,0.33358677555104377,765.7467710038123,0.13876649582213346,fair,1
4595,97713.55106023334,695.4005814011058,37095.5720808773,60,38,12,0.1869852299348399,0.6909349093402253,1,1,0,0,0,1,8142.795921686112,0.37963590185798207,882.5002692482466,0.10837804086303701,good,1
4596,101061.08025695047,624.6994892494063,13175.38276763809,36,43,10,0.3383115753781128,0.1435946361640739,0,1,1,33,4,0,8421.756688079206,0.13037049212227853,456.7281619262943,0.05423193506867161,fair,0
4597,64210.14963998078,794.1365327596144,21793.69940774947,36,64,12,0.1598708066424024,0.34767100907869,1,0,0,0,0,1,5350.845803331732,0.33941206381864747,755.4844096464889,0.14118971790121346,excellent,1
4598,84909.21936532638,567.5726017146658,3068.252758970979,36,50,19,0.3277248591986902,0.5848037021020837,0,0,0,0,0,0,7075.7682804438655,0.036135684462408314,106.3618012200881,0.015031837814562257,poor,1
4599,110415.81787235908,706.9139033331082,22110.45520667232,36,29,19,0.4988237928046025,0.8597364098381104,1,1,0,0,0,1,9201.318156029924,0.20024717139741524,766.4648340009809,0.08329946002523475,good,1
4600,131713.76979823355,618.8032435644742,34693.73213355296,36,75,0,0.4163746800494189,0.4803771772645623,0,1,0,0,0,1,10976.147483186129,0.26340246875049844,1202.667488844535,0.10957100299328855,fair,1
4601,97278.14877705876,679.3339370161569,9584.91117388136,36,42,13,0.1396594064842155,0.7728561139967225,0,3,0,0,0,0,8106.51239808823,0.09853097837777988,332.26350534773957,0.04098723211539287,good,0
4602,76324.1668999678,726.624773321774,28421.315419620594,36,22,4,0.4053147908109205,0.5101868012919105,0,2,1,74,1,0,6360.3472416639825,0.37237635959391274,985.2324885023277,0.1549023112910531,good,0
4603,73377.74471886276,751.5378082147469,34410.397463655,36,30,1,0.1952625075342538,0.8005284964480747,0,1,0,0,0,0,6114.81205990523,0.46894869275452655,1192.845616852296,0.19507477989040736,excellent,1
4604,91721.89671580867,675.7516859347893,13102.872251685189,36,30,1,0.1737858409344522,0.8836199897453472,0,1,1,111,2,0,7643.491392984056,0.14285435343907357,454.2145655279536,0.05942501170151786,good,1
